Unnamed: 0,StudyID,TimePoint,C_TotalTouches,C_PawDragPercent,GW_FootFault,Group name,Exclude,Comment,RB_HindlimbDrop,RB_Distance,RB_SpeedPercent,RB_SpeedAverage,IncludedInStudy,Strain,StrokeType,Group,StudyID_old,TimePointMerged,Z_C_PawDragPercent,Z_GW_FootFault,Z_RB_HindlimbDrop,DeficitScore,2 Cluster,Slope,3 Cluster,4 Cluster,5 Cluster,6 Cluster,linefit_cluster,cluster ii,cluster co
90,SPsT1.2.2c1m1,7,10.0,20.0,16.66666667,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,0.75,43.0,100,1.46,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_1,7.0,0.2434431158784464,1.051165145229786,0.1372212586325176,1.7284331377292816,1.0,-0.0145107079001562,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
91,SPsT1.2.2c1m1,3,0.0,,16.66666667,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,1.0,33.0,100,0.54,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_1,3.0,,1.051165145229786,0.4393133531349006,1.996395880331375,1.0,-0.0145107079001562,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
92,SPsT1.2.2c1m1,Baseline,23.0,,4.166666667,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,0.5,98.0,100,6.36,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_1,0.0,,-0.6755761871233967,-0.1648708358698653,0.8309331196524006,1.0,-0.0145107079001562,2.0,2.0,2.0,2.0,PRR,Low ii,Low co
93,SPsT1.2.2c1m2,28,1.0,,18.33333333,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,,118.0,100,3.87,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_2,28.0,,1.2813973219006924,,2.532553953049724,1.0,-0.0368532565970925,0.0,0.0,0.0,5.0,outlier,High ii,Low co
94,SPsT1.2.2c1m2,21,12.0,25.0,16.50485437,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,,115.0,100,4.66,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_2,21.0,0.5817512183625531,1.0288125063157,,2.0564384934881583,1.0,-0.0368532565970925,0.0,0.0,0.0,5.0,outlier,High ii,Low co
95,SPsT1.2.2c1m2,14,5.0,20.0,14.16666667,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,,115.0,100,5.87,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_2,14.0,0.2434431158784464,0.7058168788420329,,1.7257866285092711,1.0,-0.0368532565970925,0.0,0.0,0.0,5.0,outlier,High ii,Low co
96,SPsT1.2.2c1m2,7,10.0,20.0,17.5,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,2.75,40.0,100,0.67,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_2,7.0,0.2434431158784464,1.1662812335652393,2.553958014651582,2.572384085847454,1.0,-0.0368532565970925,0.0,0.0,0.0,5.0,outlier,High ii,Low co
97,SPsT1.2.2c1m2,3,2.0,,24.16666667,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,2.25,58.0,100,0.96,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_2,3.0,,2.087209944393045,1.949773825646816,3.269648516168962,1.0,-0.0368532565970925,0.0,0.0,0.0,5.0,outlier,High ii,Low co
98,SPsT1.2.2c1m2,Baseline,14.0,7.142857143,6.666666667,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,0.75,100.0,100,3.17,Ja,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_2,0.0,-0.6264920047853048,-0.3302279207356438,0.1372212586325176,0.977990408852888,1.0,-0.0368532565970925,0.0,0.0,0.0,5.0,outlier,High ii,Low co
99,SPsT1.2.2c1m3,28,10.0,20.0,9.166666667,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,0.75,120.0,100,11.07,,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_3,28.0,0.2434431158784464,0.015120345652109,0.1372212586325176,1.3830848712033894,1.0,-0.0234702014990434,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
100,SPsT1.2.2c1m3,21,20.0,15.0,8.333333333,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,0.75,110.0,100,6.07,,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_3,21.0,-0.0948649866056602,-0.0999957432359013,0.1372212586325176,1.2319434740793502,1.0,-0.0234702014990434,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
101,SPsT1.2.2c1m3,14,9.0,0.0,10.0,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,1.0,115.0,100,5.63,,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_3,14.0,-1.1097892940579803,0.1302364344019803,0.4393133531349006,1.0710767956419986,1.0,-0.0234702014990434,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
102,SPsT1.2.2c1m3,7,15.0,20.0,10.83333333,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,1.0,75.0,100,1.25,,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_3,7.0,0.2434431158784464,0.2453525227374337,0.4393133531349006,1.5605262950659586,1.0,-0.0234702014990434,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
103,SPsT1.2.2c1m3,3,7.0,71.42857143,10.0,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,0.75,85.0,100,3.89,,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_3,3.0,3.723183598668775,0.1302364344019803,0.1372212586325176,2.581370395050123,1.0,-0.0234702014990434,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
104,SPsT1.2.2c1m3,Baseline,13.0,7.692307692,,"SP-T1.2.2 (WT-PT, BDA, MRI-4wks)",,,0.5,105.0,100,7.31,,C57BL/6J,MOs,Stroke,SP_T1.2.2_1_3,0.0,-0.5893152902570967,,-0.1648708358698653,0.8740635680855506,1.0,-0.0234702014990434,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
105,PBsT3c26m1,56,4.0,,10.0,PB-T3.9 (WT-PT-8wks),,,0.25,115.0,135.49,18.58,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,56.0,,0.1302364344019803,-0.4669629303722484,1.0827933831638976,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
106,PBsT3c26m1,49,6.0,16.66666667,9.166666667,PB-T3.9 (WT-PT-8wks),,,0.0,113.0,125.41,17.2,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,42.0,0.0179043811145807,0.015120345652109,-0.7690550248746314,1.0058131984463845,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
107,PBsT3c26m1,42,6.0,0.0,9.166666667,PB-T3.9 (WT-PT-8wks),,,0.25,118.0,92.6,12.7,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,42.0,-1.1097892940579803,0.015120345652109,-0.4669629303722484,0.730612671556325,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
108,PBsT3c26m1,35,2.0,,11.66666667,PB-T3.9 (WT-PT-8wks),,,0.25,120.0,95.46,13.09,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,42.0,,0.3604686124542799,-0.4669629303722484,1.1979094721900474,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
109,PBsT3c26m1,28,1.0,,17.54385965,PB-T3.9 (WT-PT-8wks),,,1.5,118.0,50.63,6.94,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,28.0,,1.172339975201989,1.0434975421396668,2.35907538981986,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
110,PBsT3c26m1,21,0.0,,19.26605505,PB-T3.9 (WT-PT-8wks),,,0.0,118.0,41.01,5.63,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,21.0,,1.4102428535103737,-0.7690550248746314,1.5717505454669027,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
111,PBsT3c26m1,14,7.0,14.28571429,17.5,PB-T3.9 (WT-PT-8wks),,,0.5,118.0,61.26,8.4,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,14.0,-0.1431947152419828,1.1662812335652393,-0.1648708358698653,1.537228525300162,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
112,PBsT3c26m1,7,9.0,22.22222222,21.73913043,PB-T3.9 (WT-PT-8wks),,,2.67,107.0,52.14,7.15,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,7.0,0.3938022723876901,1.751871771562067,2.4572885444108192,2.7854774939358906,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
113,PBsT3c26m1,3,10.0,40.0,18.26923077,PB-T3.9 (WT-PT-8wks),,,1.25,88.0,49.4,6.77,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,3.0,1.596675525814873,1.2725422387138858,0.7414054476372837,2.454697701871046,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
114,PBsT3c26m1,Baseline,20.0,5.0,2.5,PB-T3.9 (WT-PT-8wks),,,0.0,120.0,100,13.72,,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_26_1,0.0,-0.7714811915738736,-0.9058083647612786,-0.7690550248746314,0.435708437412437,1.0,-0.0866947820334991,0.0,0.0,0.0,5.0,outlier,Medium ii,Low co
115,PBsT3c25m1,28,1.0,,5.833333333,PB-T3.5 (WT-PT-4wks),,,1.0,120.0,221.06,46.78,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_1,28.0,,-0.4453440096236544,0.4393133531349006,1.2481413029046546,1.0,-0.0702690594060111,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
116,PBsT3c25m1,21,6.0,0.0,5.833333333,PB-T3.5 (WT-PT-4wks),,,0.25,120.0,213.13,45.1,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_1,21.0,-1.1097892940579803,-0.4453440096236544,-0.4669629303722484,0.5771245531310706,1.0,-0.0702690594060111,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
117,PBsT3c25m1,14,13.0,7.692307692,13.33333333,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.5,120.0,174.27,36.88,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_1,14.0,-0.5893152902570967,0.5907007891251866,-0.1648708358698653,1.1966615188151064,1.0,-0.0702690594060111,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
118,PBsT3c25m1,7,8.0,25.0,12.76595745,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.5,120.0,78.26,16.56,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_1,7.0,0.5817512183625531,0.5123238785058963,-0.1648708358698653,1.5608913848152264,1.0,-0.0702690594060111,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
119,PBsT3c25m1,3,20.0,40.0,17.5,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.75,120.0,119.97,25.39,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_1,3.0,1.596675525814873,1.1662812335652393,0.1372212586325176,2.2178826371532416,1.0,-0.0702690594060111,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
120,PBsT3c25m1,Baseline,20.0,10.0,5.0,PB-T3.5 (WT-PT-4wks),,,1.0,120.0,100,21.16,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_1,0.0,-0.4331730890897669,-0.5604600983735256,0.4393133531349006,1.0663833530395677,1.0,-0.0702690594060111,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
121,PBsT3c25m2,28,5.0,0.0,5.0,PB-T3.5 (WT-PT-4wks),,,0.0,118.0,174.1,33.45,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_2,28.0,-1.1097892940579803,-0.5604600983735256,-0.7690550248746314,0.4380551587136524,1.0,-0.0158437295677342,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
122,PBsT3c25m2,21,14.0,7.142857143,4.807692308,PB-T3.5 (WT-PT-4wks),,,0.5,118.0,98.34,18.9,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_2,21.0,-0.6264920047853048,-0.5870253495916176,-0.1648708358698653,0.791693901066769,1.0,-0.0158437295677342,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
123,PBsT3c25m2,14,20.0,25.0,5.833333333,PB-T3.5 (WT-PT-4wks),,"Analyzed twice
",0.25,103.0,132.71,25.5,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_2,14.0,0.5817512183625531,-0.4453440096236544,-0.4669629303722484,1.1409713906045815,1.0,-0.0158437295677342,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
124,PBsT3c25m2,7,17.0,17.64705882,6.666666667,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.25,110.0,117.1,22.5,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_2,7.0,0.0842393027059435,-0.3302279207356438,-0.4669629303722484,1.0135061150150488,1.0,-0.0158437295677342,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
125,PBsT3c25m2,3,14.0,14.28571429,12.5,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.5,118.0,91.17,17.52,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_2,3.0,-0.1431947152419828,0.4755847007897333,-0.1648708358698653,1.3069963477083266,1.0,-0.0158437295677342,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
126,PBsT3c25m2,Baseline,20.0,5.0,4.166666667,PB-T3.5 (WT-PT-4wks),,,0.25,118.0,100,19.21,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_2,0.0,-0.7714811915738736,-0.6755761871233967,-0.4669629303722484,0.613149861459192,1.0,-0.0158437295677342,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
127,PBsT3c25m3,28,8.0,12.5,8.333333333,PB-T3.5 (WT-PT-4wks),,,0.75,120.0,302.88,30.02,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_3,28.0,-0.2640190378477136,-0.0999957432359013,0.1372212586325176,1.1755587903319993,1.0,-0.048707227719719,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
128,PBsT3c25m3,21,12.0,41.66666667,9.166666667,PB-T3.5 (WT-PT-4wks),,,0.5,120.0,202.62,20.08,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_3,21.0,1.709444893535114,0.015120345652109,-0.1648708358698653,1.7710547655881508,1.0,-0.048707227719719,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
129,PBsT3c25m3,14,11.0,45.45454545,11.66666667,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.25,120.0,117.44,11.64,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_3,14.0,1.9657389100354363,0.3604686124542799,-0.4669629303722484,1.870904828521521,1.0,-0.048707227719719,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
130,PBsT3c25m3,7,14.0,50.0,13.33333333,PB-T3.5 (WT-PT-4wks),,Analyzed twice,1.25,118.0,88.22,8.75,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_3,7.0,2.2732917307830864,0.5907007891251866,0.7414054476372837,2.452955953664217,1.0,-0.048707227719719,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
131,PBsT3c25m3,3,15.0,40.0,11.66666667,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.25,120.0,90.41,8.96,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_3,3.0,1.596675525814873,0.3604686124542799,-0.4669629303722484,1.747883700448,1.0,-0.048707227719719,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
132,PBsT3c25m3,Baseline,20.0,10.0,2.5,PB-T3.5 (WT-PT-4wks),,,0.0,108.0,100,9.91,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_3,0.0,-0.4331730890897669,-0.9058083647612786,-0.7690550248746314,0.5484778049071393,1.0,-0.048707227719719,2.0,2.0,2.0,5.0,PRR,Low ii,Low co
133,PBsT3c25m4,28,13.0,30.76923077,5.833333333,PB-T3.5 (WT-PT-4wks),,,0.0,103.0,173.93,29.58,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_4,28.0,0.9721067212808774,-0.4453440096236544,-0.7690550248746314,1.1703925267432287,1.0,-0.0415840545364525,0.0,0.0,2.0,5.0,PRR,Low ii,Low co
134,PBsT3c25m4,21,8.0,0.0,6.666666667,PB-T3.5 (WT-PT-4wks),,,0.25,113.0,228.26,38.82,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_4,21.0,-1.1097892940579803,-0.3302279207356438,-0.4669629303722484,0.6154965827604074,1.0,-0.0415840545364525,0.0,0.0,2.0,5.0,PRR,Low ii,Low co
135,PBsT3c25m4,14,11.0,27.27272727,9.166666667,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.25,120.0,138.16,23.5,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_4,14.0,0.73552762839807,0.015120345652109,-0.4669629303722484,1.3457183123750085,1.0,-0.0415840545364525,0.0,0.0,2.0,5.0,PRR,Low ii,Low co
136,PBsT3c25m4,7,12.0,16.66666667,13.33333333,PB-T3.5 (WT-PT-4wks),,Analyzed twice,0.0,120.0,133.55,22.71,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_4,7.0,0.0179043811145807,0.5907007891251866,-0.7690550248746314,1.1976733462707436,1.0,-0.0415840545364525,0.0,0.0,2.0,5.0,PRR,Low ii,Low co
137,PBsT3c25m4,3,18.0,33.33333333,10.83333333,PB-T3.5 (WT-PT-4wks),,Analyzed twice,1.25,110.0,109.29,18.59,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_4,3.0,1.1455980556105256,0.2453525227374337,0.7414054476372837,1.9619419731441128,1.0,-0.0415840545364525,0.0,0.0,2.0,5.0,PRR,Low ii,Low co
138,PBsT3c25m4,Baseline,11.0,9.090909091,2.5,PB-T3.5 (WT-PT-4wks),,,0.25,115.0,100,17.01,Ja,C57BL/6J,MOp/MOs (small),Stroke,PB_T3_25_4,0.0,-0.4946836531716352,-0.9058083647612786,-0.4669629303722484,0.6286716483806442,1.0,-0.0415840545364525,0.0,0.0,2.0,5.0,PRR,Low ii,Low co
147,PBsT3c23m3,3,,,2.5,"PB-T3.12 (WT-PT-Sham, BDA-8wks)",,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_23_3,3.0,,-0.9058083647612786,,0.345348266387753,0.0,,0.0,0.0,0.0,0.0,,,
157,PBsT3c24m3,3,,,0.833333333,"PB-T3.12 (WT-PT-Sham, BDA-8wks)",,Analyzed for Sebastian,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_24_3,3.0,,-1.1360405423991602,,0.1151160887498714,0.0,,0.0,0.0,0.0,0.0,,,
159,PBsT3c15m2,55,8.0,0.0,3.305785124,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,169.9,23.79,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,56.0,-1.1097892940579803,-0.7944977664995023,-0.7690550248746314,0.3600426026716602,S,,S,S,S,S,S,S,S
160,PBsT3c15m2,49,15.0,13.33333333,5.785123967,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,120.75,16.9,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,42.0,-0.2076343543259012,-0.4520036180123555,-0.7690550248746314,0.7749256320780689,S,,S,S,S,S,S,S,S
161,PBsT3c15m2,42,20.0,20.0,2.5,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,114.54,16.04,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,42.0,0.2434431158784464,-0.9058083647612786,-0.7690550248746314,0.7740165398965437,S,,S,S,S,S,S,S,S
162,PBsT3c15m2,34,15.0,0.0,0.833333333,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,99.57,13.94,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,42.0,-1.1097892940579803,-1.1360405423991602,-0.7690550248746314,0.2461950107051076,S,,S,S,S,S,S,S,S
163,PBsT3c15m2,28,18.0,5.555555556,2.5,PB-T3.10 (WT-PT-Sham-8wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,28.0,-0.733891402378901,-0.9058083647612786,,0.4313067475789418,S,,S,S,S,S,S,S,S
164,PBsT3c15m2,20,20.0,0.0,5.737704918,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,133.33,18.67,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,21.0,-1.1097892940579803,-0.4585540525587178,-0.7690550248746314,0.4720238406519218,S,,S,S,S,S,S,S,S
166,PBsT3c15m2,6,15.0,13.33333333,0.833333333,PB-T3.10 (WT-PT-Sham-8wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,7.0,-0.2076343543259012,-1.1360405423991602,,0.579319182786501,S,,S,S,S,S,S,S,S
167,PBsT3c15m2,3,,,0.833333333,PB-T3.10 (WT-PT-Sham-8wks),,,0.75,120.0,108.6,15.2,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,3.0,,-1.1360405423991602,0.1372212586325176,0.7517469892657104,S,,S,S,S,S,S,S,S
168,PBsT3c15m2,Baseline,17.0,0.0,3.333333333,PB-T3.10 (WT-PT-Sham-8wks),,,0.67,120.0,100,14.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_15_2,0.0,-1.1097892940579803,-0.7906922760114072,0.0405517883917551,0.6311800372564875,S,,S,S,S,S,S,S,S
169,PBsT3c16m1,55,0.0,,7.142857143,PB-T3.10 (WT-PT-Sham-8wks),,,0.25,120.0,152.68,28.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,56.0,,-0.2644472985928603,-0.4669629303722484,0.8854515166664773,S,,S,S,S,S,S,S,S
170,PBsT3c16m1,49,3.0,,8.333333333,PB-T3.10 (WT-PT-Sham-8wks),,climbs half of the time under the bars,0.0,120.0,140.63,26.25,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,42.0,,-0.0999957432359013,-0.7690550248746314,0.8166312470937653,S,,S,S,S,S,S,S,S
171,PBsT3c16m1,42,2.0,,2.083333333,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,166.07,31.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,42.0,,-0.9633664092052836,-0.7690550248746314,0.3849459141090741,S,,S,S,S,S,S,S,S
172,PBsT3c16m1,34,7.0,14.28571429,3.333333333,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,123.21,23.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,42.0,-0.1431947152419828,-0.7906922760114072,-0.7690550248746314,0.6835092924396912,S,,S,S,S,S,S,S,S
173,PBsT3c16m1,28,9.0,0.0,0.833333333,PB-T3.10 (WT-PT-Sham-8wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,28.0,-1.1097892940579803,-1.1360405423991602,,0.1282417129204613,S,,S,S,S,S,S,S,S
174,PBsT3c16m1,20,6.0,0.0,7.5,PB-T3.10 (WT-PT-Sham-8wks),,mouse half of the time not visible,0.0,120.0,150,28.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,21.0,-1.1097892940579803,-0.2151118319857726,-0.7690550248746314,0.5531712475095701,S,,S,S,S,S,S,S,S
175,PBsT3c16m1,14,8.0,12.5,5.0,PB-T3.10 (WT-PT-Sham-8wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,14.0,-0.2640190378477136,-0.5604600983735256,,0.838917063038412,S,,S,S,S,S,S,S,S
176,PBsT3c16m1,6,10.0,10.0,1.666666667,PB-T3.10 (WT-PT-Sham-8wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,7.0,-0.4331730890897669,-1.0209244535111497,,0.5241078598485733,S,,S,S,S,S,S,S,S
177,PBsT3c16m1,3,11.0,18.18181818,2.5,PB-T3.10 (WT-PT-Sham-8wks),,,0.5,120.0,123.21,23.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,3.0,0.1204219875793865,-0.9058083647612786,-0.1648708358698653,0.9344042267984458,S,,S,S,S,S,S,S,S
178,PBsT3c16m1,Baseline,20.0,0.0,1.666666667,PB-T3.10 (WT-PT-Sham-8wks),,,0.0,120.0,100,18.67,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_16_1,0.0,-1.1097892940579803,-1.0209244535111497,-0.7690550248746314,0.2845670403344443,S,,S,S,S,S,S,S,S
179,PBsT3c16m2,55,5.0,40.0,5.833333333,PB-T3.9 (WT-PT-8wks),,,0.0,120.0,101.43,20.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_16_2,56.0,1.596675525814873,-0.4453440096236544,-0.7690550248746314,1.3785821282545607,1.0,-0.073230441005597,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
180,PBsT3c16m2,49,7.0,,6.666666667,PB-T3.9 (WT-PT-8wks),,,0.25,120.0,88.75,17.75,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_16_2,42.0,,-0.3302279207356438,-0.4669629303722484,0.8525612055950855,1.0,-0.073230441005597,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
181,PBsT3c16m2,42,17.0,29.41176471,7.5,PB-T3.9 (WT-PT-8wks),,,0.0,120.0,118.93,23.79,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_16_2,42.0,0.8802583678918421,-0.2151118319857726,-0.7690550248746314,1.216520468159511,1.0,-0.073230441005597,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
182,PBsT3c16m2,34,9.0,,10.0,PB-T3.9 (WT-PT-8wks),,,0.0,120.0,74.05,14.81,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_16_2,42.0,,0.1302364344019803,-0.7690550248746314,0.931747335912706,1.0,-0.073230441005597,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
183,PBsT3c16m2,28,6.0,,10.83333333,PB-T3.9 (WT-PT-8wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_16_2,28.0,,0.2453525227374337,,1.4965091538864654,1.0,-0.073230441005597,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
184,PBsT3c16m2,21,6.0,,10.0,PB-T3.9 (WT-PT-8wks),,,0.0,120.0,81.9,16.38,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_16_2,21.0,,0.1302364344019803,-0.7690550248746314,0.931747335912706,1.0,-0.073230441005597,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
185,PBsT3c16m2,14,,,14.63414634,PB-T3.9 (WT-PT-8wks),,"Vid was only about 1,5 min long.",,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_16_2,14.0,,0.7703941962844404,,2.021550827433472,1.0,-0.073230441005597,0.0,0.0,0.0,5.0,PRR,Medium ii,Low co
